mark,userName,p_id,tag,submited,passing_rate,level,mark_idx,userName_idx,p_id_idx,level_idx,submited_idx,passing_rate_idx
Unaccepted,HanPi,P1061,"NOIp普及组
2006",8.61,0.61,普及/提高-,0,3818,56,5,56,21
Accepted,masibo,P1061,"NOIp普及组
2006",8.61,0.61,普及/提高-,1,5873,56,5,56,21
Unaccepted,Ludwig0613,P1061,"NOIp普及组
2006",8.61,0.61,普及/提高-,0,5874,56,5,56,21
Unaccepted,一MeI一JH,P1061,"NOIp普及组
2006",8.61,0.61,普及/提高-,0,5875,56,5,56,21
Accepted,暗影韶光,P1061,"NOIp普及组
2006",8.61,0.61,普及/提高-,1,5188,56,5,56,21
Unknown Error,fanruiyang,P1061,"NOIp普及组
2006",8.61,0.61,普及/提高-,6,5876,56,5,56,21
Accepted,Seeyou123,P1061,"NOIp普及组
2006",8.61,0.61,普及/提高-,1,5877,56,5,56,21
Accepted,dzs2007,P1061,"NOIp普及组
2006",8.61,0.61,普及/提高-,1,2746,56,5,56,21
Unknown Error,309David,P1061,"NOIp普及组
2006",8.61,0.61,普及/提高-,6,5596,56,5,56,21
Accepted,skycity刘沐远,P1061,"NOIp普及组
2006",8.61,0.61,普及/提高-,1,1758,56,5,56,21
Accepted,ZZN1204,P1061,"NOIp普及组
2006",8.61,0.61,普及/提高-,1,324,56,5,56,21
Accepted,Fее_cle6418,P1061,"NOIp普及组
2006",8.61,0.61,普及/提高-,1,191,56,5,56,21
Accepted,panqinzi,P1061,"NOIp普及组
2006",8.61,0.61,普及/提高-,1,3493,56,5,56,21
Accepted,陆安易,P1061,"NOIp普及组
2006",8.61,0.61,普及/提高-,1,788,56,5,56,21
Accepted,VictorLVWENHAO蒟蒻,P1061,"NOIp普及组
2006",8.61,0.61,普及/提高-,1,5878,56,5,56,21
Accepted,痴人说梦wza,P1061,"NOIp普及组
2006",8.61,0.61,普及/提高-,1,5879,56,5,56,21
Accepted,黑哥,P1061,"NOIp普及组
2006",8.61,0.61,普及/提高-,1,5880,56,5,56,21
Accepted,小黄鸭鸭,P1061,"NOIp普及组
2006",8.61,0.61,普及/提高-,1,5881,56,5,56,21
Accepted,ZYS214,P1061,"NOIp普及组
2006",8.61,0.61,普及/提高-,1,5882,56,5,56,21
Unaccepted,fryxhwrq,P1061,"NOIp普及组
2006",8.61,0.61,普及/提高-,0,5883,56,5,56,21
Accepted,Czy20071212,P1061,"NOIp普及组
2006",8.61,0.61,普及/提高-,1,5884,56,5,56,21
Accepted,fyq1027,P1061,"NOIp普及组
2006",8.61,0.61,普及/提高-,1,5885,56,5,56,21
Accepted,jynf,P1061,"NOIp普及组
2006",8.61,0.61,普及/提高-,1,8,56,5,56,21
Accepted,cyx13579,P1061,"NOIp普及组
2006",8.61,0.61,普及/提高-,1,5886,56,5,56,21
Unaccepted,dahongqiu,P1061,"NOIp普及组
2006",8.61,0.61,普及/提高-,0,5887,56,5,56,21
Accepted,孔繁臻帅哥,P1061,"NOIp普及组
2006",8.61,0.61,普及/提高-,1,5888,56,5,56,21
Unaccepted,Wangsihan1,P1061,"NOIp普及组
2006",8.61,0.61,普及/提高-,0,5889,56,5,56,21
Accepted,ExcaliburNGod,P1061,"NOIp普及组
2006",8.61,0.61,普及/提高-,1,5890,56,5,56,21
Unaccepted,鹊桥仙,P1061,"NOIp普及组
2006",8.61,0.61,普及/提高-,0,2624,56,5,56,21
Accepted,浩诚,P1061,"NOIp普及组
2006",8.61,0.61,普及/提高-,1,1843,56,5,56,21
Accepted,lemu,P1061,"NOIp普及组
2006",8.61,0.61,普及/提高-,1,5157,56,5,56,21
Unaccepted,ScriptAccess,P1061,"NOIp普及组
2006",8.61,0.61,普及/提高-,0,4320,56,5,56,21
Accepted,L1509021938,P1062,"NOIp普及组
2006",19.26,0.53,普及/提高-,1,438,57,5,57,17
Accepted,dajuanlaoliuhongqian,P1062,"NOIp普及组
2006",19.26,0.53,普及/提高-,1,4878,57,5,57,17
Unaccepted,Raymondzll,P1062,"NOIp普及组
2006",19.26,0.53,普及/提高-,0,5891,57,5,57,17
Accepted,野九,P1062,"NOIp普及组
2006",19.26,0.53,普及/提高-,1,5892,57,5,57,17
Unshown,,P1062,"NOIp普及组
2006",19.26,0.53,普及/提高-,2,46,57,5,57,17
Unaccepted,lrz20090730,P1062,"NOIp普及组
2006",19.26,0.53,普及/提高-,0,628,57,5,57,17
Accepted,liuyufeng1,P1062,"NOIp普及组
2006",19.26,0.53,普及/提高-,1,5893,57,5,57,17
Accepted,Hacket,P1062,"NOIp普及组
2006",19.26,0.53,普及/提高-,1,636,57,5,57,17
Accepted,syghfj123,P1062,"NOIp普及组
2006",19.26,0.53,普及/提高-,1,5894,57,5,57,17
Unaccepted,Babick,P1062,"NOIp普及组
2006",19.26,0.53,普及/提高-,0,5770,57,5,57,17
Accepted,Horsen,P1062,"NOIp普及组
2006",19.26,0.53,普及/提高-,1,597,57,5,57,17
Unaccepted,yangqngcheng120120,P1062,"NOIp普及组
2006",19.26,0.53,普及/提高-,0,5895,57,5,57,17
Unaccepted,YangHaoyan,P1062,"NOIp普及组
2006",19.26,0.53,普及/提高-,0,5896,57,5,57,17
Unaccepted,LJDENG,P1062,"NOIp普及组
2006",19.26,0.53,普及/提高-,0,5897,57,5,57,17
Unaccepted,jiaotang,P1062,"NOIp普及组
2006",19.26,0.53,普及/提高-,0,5898,57,5,57,17
Accepted,Zyxj2007,P1062,"NOIp普及组
2006",19.26,0.53,普及/提高-,1,5899,57,5,57,17
Unaccepted,dream_Hao,P1062,"NOIp普及组
2006",19.26,0.53,普及/提高-,0,327,57,5,57,17
Unaccepted,im_H,P1062,"NOIp普及组
2006",19.26,0.53,普及/提高-,0,5900,57,5,57,17
Accepted,几何数论ing,P1062,"NOIp普及组
2006",19.26,0.53,普及/提高-,1,5901,57,5,57,17
Unaccepted,Mr_Tyler7,P1062,"NOIp普及组
2006",19.26,0.53,普及/提高-,0,5902,57,5,57,17
Unaccepted,LYB23390,P1062,"NOIp普及组
2006",19.26,0.53,普及/提高-,0,5903,57,5,57,17
Accepted,黄旭泽,P1062,"NOIp普及组
2006",19.26,0.53,普及/提高-,1,1981,57,5,57,17
Unaccepted,songziyan,P1062,"NOIp普及组
2006",19.26,0.53,普及/提高-,0,2541,57,5,57,17
Accepted,lcyxds,P1062,"NOIp普及组
2006",19.26,0.53,普及/提高-,1,3781,57,5,57,17
Accepted,邓梅花h,P1062,"NOIp普及组
2006",19.26,0.53,普及/提高-,1,2331,57,5,57,17
Unaccepted,ran20041215,P1062,"NOIp普及组
2006",19.26,0.53,普及/提高-,0,3355,57,5,57,17
Accepted,知名西瓜,P1062,"NOIp普及组
2006",19.26,0.53,普及/提高-,1,2315,57,5,57,17
Accepted,tangyuqiang,P1062,"NOIp普及组
2006",19.26,0.53,普及/提高-,1,1196,57,5,57,17
Unaccepted,我是小何子啊,P1062,"NOIp普及组
2006",19.26,0.53,普及/提高-,0,5904,57,5,57,17
Unaccepted,MarkusW,P1062,"NOIp普及组
2006",19.26,0.53,普及/提高-,0,5905,57,5,57,17
Accepted,ChenYFan,P1062,"NOIp普及组
2006",19.26,0.53,普及/提高-,1,5906,57,5,57,17
Unaccepted,kevin985,P1062,"NOIp普及组
2006",19.26,0.53,普及/提高-,0,3365,57,5,57,17
Accepted,黑麦威士忌_,P1062,"NOIp普及组
2006",19.26,0.53,普及/提高-,1,5041,57,5,57,17
Accepted,HotRodChen,P1062,"NOIp普及组
2006",19.26,0.53,普及/提高-,1,5774,57,5,57,17
Accepted,Padfootrat,P1062,"NOIp普及组
2006",19.26,0.53,普及/提高-,1,5907,57,5,57,17
Accepted,disco飏芃廪,P1062,"NOIp普及组
2006",19.26,0.53,普及/提高-,1,3061,57,5,57,17
Unaccepted,lsl_046,P1062,"NOIp普及组
2006",19.26,0.53,普及/提高-,0,4315,57,5,57,17
Unaccepted,菜鸟一个,P1062,"NOIp普及组
2006",19.26,0.53,普及/提高-,0,4295,57,5,57,17
Accepted,Huan_Z,P1062,"NOIp普及组
2006",19.26,0.53,普及/提高-,1,2327,57,5,57,17
Accepted,Triple_Miracle,P1062,"NOIp普及组
2006",19.26,0.53,普及/提高-,1,2322,57,5,57,17
Accepted,HARRY1116,P1062,"NOIp普及组
2006",19.26,0.53,普及/提高-,1,5773,57,5,57,17
Unaccepted,zhouz,P1062,"NOIp普及组
2006",19.26,0.53,普及/提高-,0,3789,57,5,57,17
Unaccepted,一只迷路的小A,P1062,"NOIp普及组
2006",19.26,0.53,普及/提高-,0,5908,57,5,57,17
Accepted,zxq416,P1062,"NOIp普及组
2006",19.26,0.53,普及/提高-,1,1927,57,5,57,17
Accepted,s251258132,P1062,"NOIp普及组
2006",19.26,0.53,普及/提高-,1,2648,57,5,57,17
Unaccepted,OIer_LZX,P1062,"NOIp普及组
2006",19.26,0.53,普及/提高-,0,2314,57,5,57,17
Unaccepted,Fcr09,P1062,"NOIp普及组
2006",19.26,0.53,普及/提高-,0,1922,57,5,57,17
Accepted,0_1_0,P1062,"NOIp普及组
2006",19.26,0.53,普及/提高-,1,3505,57,5,57,17
Accepted,罹濩仙,P1062,"NOIp普及组
2006",19.26,0.53,普及/提高-,1,2778,57,5,57,17
Accepted,Floreciente0730,P1062,"NOIp普及组
2006",19.26,0.53,普及/提高-,1,1500,57,5,57,17
Unaccepted,跳跳谷hj,P1062,"NOIp普及组
2006",19.26,0.53,普及/提高-,0,5909,57,5,57,17
Accepted,ΩΩΩΩ,P1062,"NOIp普及组
2006",19.26,0.53,普及/提高-,1,4995,57,5,57,17
Unaccepted,deadfire,P1062,"NOIp普及组
2006",19.26,0.53,普及/提高-,0,2934,57,5,57,17
Accepted,XKSS_OBserver,P1062,"NOIp普及组
2006",19.26,0.53,普及/提高-,1,2291,57,5,57,17
Unaccepted,秦岭,P1062,"NOIp普及组
2006",19.26,0.53,普及/提高-,0,1955,57,5,57,17
Unaccepted,灵悟彷徨,P1062,"NOIp普及组
2006",19.26,0.53,普及/提高-,0,5910,57,5,57,17
Unaccepted,wyj123456,P1062,"NOIp普及组
2006",19.26,0.53,普及/提高-,0,5911,57,5,57,17
Accepted,杨君宸,P1062,"NOIp普及组
2006",19.26,0.53,普及/提高-,1,5338,57,5,57,17
Unaccepted,奋斗的小牛,P1062,"NOIp普及组
2006",19.26,0.53,普及/提高-,0,3389,57,5,57,17
Unaccepted,zjr027,P1062,"NOIp普及组
2006",19.26,0.53,普及/提高-,0,1974,57,5,57,17
Unaccepted,天下皆白_,P1062,"NOIp普及组
2006",19.26,0.53,普及/提高-,0,3829,57,5,57,17
Unaccepted,痴梦师,P1062,"NOIp普及组
2006",19.26,0.53,普及/提高-,0,88,57,5,57,17
Unaccepted,刘萃情lily,P1062,"NOIp普及组
2006",19.26,0.53,普及/提高-,0,1965,57,5,57,17
Accepted,LiuHao2019,P1062,"NOIp普及组
2006",19.26,0.53,普及/提高-,1,5474,57,5,57,17
Unaccepted,王熙文,P1062,"NOIp普及组
2006",19.26,0.53,普及/提高-,0,5560,57,5,57,17
Accepted,FriskLSZ,P1062,"NOIp普及组
2006",19.26,0.53,普及/提高-,1,5912,57,5,57,17
Accepted,沈元庚,P1062,"NOIp普及组
2006",19.26,0.53,普及/提高-,1,5913,57,5,57,17
Unaccepted,SSFC103王赫奕,P1062,"NOIp普及组
2006",19.26,0.53,普及/提高-,0,1844,57,5,57,17
Unaccepted,luyuanzhi,P1062,"NOIp普及组
2006",19.26,0.53,普及/提高-,0,5914,57,5,57,17
Unaccepted,_zuoChunMei,P1062,"NOIp普及组
2006",19.26,0.53,普及/提高-,0,687,57,5,57,17
Accepted,我不能太帅,P1062,"NOIp普及组
2006",19.26,0.53,普及/提高-,1,2654,57,5,57,17
Accepted,markding,P1062,"NOIp普及组
2006",19.26,0.53,普及/提高-,1,5915,57,5,57,17
Accepted,deng888,P1062,"NOIp普及组
2006",19.26,0.53,普及/提高-,1,2062,57,5,57,17
Unaccepted,jiangjiang_cf,P1062,"NOIp普及组
2006",19.26,0.53,普及/提高-,0,3998,57,5,57,17
Accepted,任麒源,P1062,"NOIp普及组
2006",19.26,0.53,普及/提高-,1,5916,57,5,57,17
Accepted,lijuncheng,P1062,"NOIp普及组
2006",19.26,0.53,普及/提高-,1,3357,57,5,57,17
Unaccepted,桃酥Walnut,P1062,"NOIp普及组
2006",19.26,0.53,普及/提高-,0,5917,57,5,57,17
Unaccepted,yangzeng,P1062,"NOIp普及组
2006",19.26,0.53,普及/提高-,0,5918,57,5,57,17
Accepted,sqh_let_it_be,P1062,"NOIp普及组
2006",19.26,0.53,普及/提高-,1,2371,57,5,57,17
Unaccepted,duhao20020603,P1062,"NOIp普及组
2006",19.26,0.53,普及/提高-,0,5919,57,5,57,17
Unaccepted,Zisong,P1062,"NOIp普及组
2006",19.26,0.53,普及/提高-,0,5920,57,5,57,17
Accepted,Yangxiaodong,P1062,"NOIp普及组
2006",19.26,0.53,普及/提高-,1,5921,57,5,57,17
Unaccepted,syn001007,P1062,"NOIp普及组
2006",19.26,0.53,普及/提高-,0,5922,57,5,57,17
Unaccepted,lyb20030212,P1062,"NOIp普及组
2006",19.26,0.53,普及/提高-,0,5923,57,5,57,17
Unaccepted,啸风11,P1062,"NOIp普及组
2006",19.26,0.53,普及/提高-,0,5924,57,5,57,17
Unaccepted,lijiamiao123,P1062,"NOIp普及组
2006",19.26,0.53,普及/提高-,0,5925,57,5,57,17
Accepted,Madlife32768,P1062,"NOIp普及组
2006",19.26,0.53,普及/提高-,1,4312,57,5,57,17
Unaccepted,jnh0409,P1062,"NOIp普及组
2006",19.26,0.53,普及/提高-,0,2687,57,5,57,17
Accepted,L_Y_Z,P1062,"NOIp普及组
2006",19.26,0.53,普及/提高-,1,5926,57,5,57,17
Accepted,Heyf,P1062,"NOIp普及组
2006",19.26,0.53,普及/提高-,1,354,57,5,57,17
Accepted,LoveLonelyTime,P1062,"NOIp普及组
2006",19.26,0.53,普及/提高-,1,3839,57,5,57,17
Accepted,___陈浩南___,P1062,"NOIp普及组
2006",19.26,0.53,普及/提高-,1,1470,57,5,57,17
Judging,q779,P1062,"NOIp普及组
2006",19.26,0.53,普及/提高-,3,2630,57,5,57,17
Accepted,许嵩前男友,P1062,"NOIp普及组
2006",19.26,0.53,普及/提高-,1,3359,57,5,57,17
Accepted,SYF2606348802,P1062,"NOIp普及组
2006",19.26,0.53,普及/提高-,1,2661,57,5,57,17
Unaccepted,茶颜小粉丝,P1062,"NOIp普及组
2006",19.26,0.53,普及/提高-,0,5352,57,5,57,17
Unaccepted,诸葛孔明123,P1062,"NOIp普及组
2006",19.26,0.53,普及/提高-,0,5927,57,5,57,17
Unaccepted,20201233余彦钧,P1062,"NOIp普及组
2006",19.26,0.53,普及/提高-,0,3210,57,5,57,17
Unaccepted,007cfz,P1062,"NOIp普及组
2006",19.26,0.53,普及/提高-,0,5928,57,5,57,17
Accepted,LRC0511,P1062,"NOIp普及组
2006",19.26,0.53,普及/提高-,1,2316,57,5,57,17
Accepted,0422bwh,P1062,"NOIp普及组
2006",19.26,0.53,普及/提高-,1,2659,57,5,57,17
Unaccepted,Yolanda04,P1062,"NOIp普及组
2006",19.26,0.53,普及/提高-,0,5929,57,5,57,17
Accepted,王俊捷,P1062,"NOIp普及组
2006",19.26,0.53,普及/提高-,1,1466,57,5,57,17
Unaccepted,ZYX_math,P1062,"NOIp普及组
2006",19.26,0.53,普及/提高-,0,5930,57,5,57,17
Unaccepted,snow019,P1062,"NOIp普及组
2006",19.26,0.53,普及/提高-,0,1795,57,5,57,17
Accepted,OLE自动机,P1062,"NOIp普及组
2006",19.26,0.53,普及/提高-,1,5931,57,5,57,17
Accepted,meteor__shower,P1062,"NOIp普及组
2006",19.26,0.53,普及/提高-,1,5932,57,5,57,17
Accepted,周传雄,P1062,"NOIp普及组
2006",19.26,0.53,普及/提高-,1,5933,57,5,57,17
Unaccepted,xiebuning,P1062,"NOIp普及组
2006",19.26,0.53,普及/提高-,0,1768,57,5,57,17
Accepted,as4937,P1062,"NOIp普及组
2006",19.26,0.53,普及/提高-,1,1847,57,5,57,17
Unaccepted,༺༺AK༒OI༻༻,P1062,"NOIp普及组
2006",19.26,0.53,普及/提高-,0,5934,57,5,57,17
Accepted,Pethly_Cat,P1062,"NOIp普及组
2006",19.26,0.53,普及/提高-,1,5935,57,5,57,17
Accepted,噫吁嚱,P1062,"NOIp普及组
2006",19.26,0.53,普及/提高-,1,5936,57,5,57,17
Accepted,流火云飞,P1062,"NOIp普及组
2006",19.26,0.53,普及/提高-,1,5937,57,5,57,17
Accepted,Zhaoyiao2008,P1062,"NOIp普及组
2006",19.26,0.53,普及/提高-,1,2682,57,5,57,17
Unaccepted,fyyldragon,P1062,"NOIp普及组
2006",19.26,0.53,普及/提高-,0,5938,57,5,57,17
Accepted,longlongDmoom,P1062,"NOIp普及组
2006",19.26,0.53,普及/提高-,1,1499,57,5,57,17
Unaccepted,桂梓清,P1062,"NOIp普及组
2006",19.26,0.53,普及/提高-,0,5939,57,5,57,17
Unaccepted,陈铂文111111,P1062,"NOIp普及组
2006",19.26,0.53,普及/提高-,0,5940,57,5,57,17
Unaccepted,yu13301268157,P1062,"NOIp普及组
2006",19.26,0.53,普及/提高-,0,5941,57,5,57,17
Accepted,Epiphany123,P1062,"NOIp普及组
2006",19.26,0.53,普及/提高-,1,5093,57,5,57,17
Unaccepted,Cerebro,P1062,"NOIp普及组
2006",19.26,0.53,普及/提高-,0,2662,57,5,57,17
Accepted,kalalalalalala,P1062,"NOIp普及组
2006",19.26,0.53,普及/提高-,1,5942,57,5,57,17
Unaccepted,Herobrine_HIM,P1062,"NOIp普及组
2006",19.26,0.53,普及/提高-,0,5943,57,5,57,17
Unaccepted,kole,P1062,"NOIp普及组
2006",19.26,0.53,普及/提高-,0,5944,57,5,57,17
Accepted,a1402289738,P1062,"NOIp普及组
2006",19.26,0.53,普及/提高-,1,5945,57,5,57,17
Unaccepted,gx213213,P1062,"NOIp普及组
2006",19.26,0.53,普及/提高-,0,4322,57,5,57,17
Accepted,ZZZ2007,P1062,"NOIp普及组
2006",19.26,0.53,普及/提高-,1,1531,57,5,57,17
Unaccepted,Zelgenea,P1062,"NOIp普及组
2006",19.26,0.53,普及/提高-,0,3376,57,5,57,17
Unaccepted,lxy0507,P1062,"NOIp普及组
2006",19.26,0.53,普及/提高-,0,3847,57,5,57,17
Accepted,不见不散,P1062,"NOIp普及组
2006",19.26,0.53,普及/提高-,1,5946,57,5,57,17
Accepted,11Ycuber,P1062,"NOIp普及组
2006",19.26,0.53,普及/提高-,1,5947,57,5,57,17
Unaccepted,zhengjingwen,P1062,"NOIp普及组
2006",19.26,0.53,普及/提高-,0,5948,57,5,57,17
Unaccepted,zhouling,P1062,"NOIp普及组
2006",19.26,0.53,普及/提高-,0,5949,57,5,57,17
Accepted,huaxuyuan,P1062,"NOIp普及组
2006",19.26,0.53,普及/提高-,1,5950,57,5,57,17
Accepted,Ralph,P1062,"NOIp普及组
2006",19.26,0.53,普及/提高-,1,5867,57,5,57,17
Accepted,小小代码人,P1062,"NOIp普及组
2006",19.26,0.53,普及/提高-,1,5951,57,5,57,17
Accepted,土块卢本伟,P1062,"NOIp普及组
2006",19.26,0.53,普及/提高-,1,1577,57,5,57,17
Unaccepted,GJ_Tyy_1739,P1062,"NOIp普及组
2006",19.26,0.53,普及/提高-,0,3834,57,5,57,17
Accepted,200610311a,P1062,"NOIp普及组
2006",19.26,0.53,普及/提高-,1,5810,57,5,57,17
Accepted,sdunightmare,P1062,"NOIp普及组
2006",19.26,0.53,普及/提高-,1,5952,57,5,57,17
Accepted,luyanfei78,P1062,"NOIp普及组
2006",19.26,0.53,普及/提高-,1,4268,57,5,57,17
Unaccepted,⚡zhangjingcan⚡,P1062,"NOIp普及组
2006",19.26,0.53,普及/提高-,0,5953,57,5,57,17
Accepted,dengzijun,P1062,"NOIp普及组
2006",19.26,0.53,普及/提高-,1,5954,57,5,57,17
Unaccepted,苍响_,P1062,"NOIp普及组
2006",19.26,0.53,普及/提高-,0,5411,57,5,57,17
Unaccepted,chenxingru,P1062,"NOIp普及组
2006",19.26,0.53,普及/提高-,0,5955,57,5,57,17
Accepted,Yecddd,P1062,"NOIp普及组
2006",19.26,0.53,普及/提高-,1,5956,57,5,57,17
Unaccepted,EasonLiang,P1062,"NOIp普及组
2006",19.26,0.53,普及/提高-,0,1999,57,5,57,17
Accepted,杨锦泽,P1062,"NOIp普及组
2006",19.26,0.53,普及/提高-,1,2397,57,5,57,17
Unaccepted,George_Pig,P1062,"NOIp普及组
2006",19.26,0.53,普及/提高-,0,5796,57,5,57,17
Unaccepted,落日斜阳,P1062,"NOIp普及组
2006",19.26,0.53,普及/提高-,0,4309,57,5,57,17
Unaccepted,浅啸空吟,P1062,"NOIp普及组
2006",19.26,0.53,普及/提高-,0,3396,57,5,57,17
Unaccepted,刀锋上的人,P1062,"NOIp普及组
2006",19.26,0.53,普及/提高-,0,2396,57,5,57,17
Accepted,荔枝洗衣机,P1062,"NOIp普及组
2006",19.26,0.53,普及/提高-,1,4331,57,5,57,17
Accepted,180174a,P1062,"NOIp普及组
2006",19.26,0.53,普及/提高-,1,5121,57,5,57,17
Unaccepted,dongshuo,P1062,"NOIp普及组
2006",19.26,0.53,普及/提高-,0,5957,57,5,57,17
Unaccepted,DOxide,P1062,"NOIp普及组
2006",19.26,0.53,普及/提高-,0,5958,57,5,57,17
Unaccepted,qmq菜死了,P1062,"NOIp普及组
2006",19.26,0.53,普及/提高-,0,5959,57,5,57,17
Accepted,ly1156022462,P1062,"NOIp普及组
2006",19.26,0.53,普及/提高-,1,3392,57,5,57,17
Accepted,Dcct,P1062,"NOIp普及组
2006",19.26,0.53,普及/提高-,1,5960,57,5,57,17
Unaccepted,ji20101333,P1062,"NOIp普及组
2006",19.26,0.53,普及/提高-,0,5961,57,5,57,17
Accepted,wangshengyu,P1062,"NOIp普及组
2006",19.26,0.53,普及/提高-,1,5962,57,5,57,17
Accepted,L1ngYu,P1062,"NOIp普及组
2006",19.26,0.53,普及/提高-,1,5963,57,5,57,17
Accepted,whyxsy,P1062,"NOIp普及组
2006",19.26,0.53,普及/提高-,1,2429,57,5,57,17
Accepted,Mark_Miao,P1062,"NOIp普及组
2006",19.26,0.53,普及/提高-,1,2452,57,5,57,17
Accepted,—_—_—_,P1062,"NOIp普及组
2006",19.26,0.53,普及/提高-,1,74,57,5,57,17
Accepted,猪猪侠1号,P1062,"NOIp普及组
2006",19.26,0.53,普及/提高-,1,5964,57,5,57,17
Unaccepted,zenggq19,P1062,"NOIp普及组
2006",19.26,0.53,普及/提高-,0,5965,57,5,57,17
Accepted,Syxxhxh3,P1062,"NOIp普及组
2006",19.26,0.53,普及/提高-,1,1559,57,5,57,17
Unaccepted,huangjf,P1062,"NOIp普及组
2006",19.26,0.53,普及/提高-,0,5966,57,5,57,17
Accepted,zhanghenghui,P1062,"NOIp普及组
2006",19.26,0.53,普及/提高-,1,5967,57,5,57,17
Accepted,rainbow7,P1062,"NOIp普及组
2006",19.26,0.53,普及/提高-,1,5968,57,5,57,17
Accepted,onepeople666,P1062,"NOIp普及组
2006",19.26,0.53,普及/提高-,1,5969,57,5,57,17
Accepted,栾竹清影,P1062,"NOIp普及组
2006",19.26,0.53,普及/提高-,1,5970,57,5,57,17
Unaccepted,SuperCarrier,P1062,"NOIp普及组
2006",19.26,0.53,普及/提高-,0,680,57,5,57,17
Accepted,siyue,P1062,"NOIp普及组
2006",19.26,0.53,普及/提高-,1,5971,57,5,57,17
Unaccepted,luyiyang0830,P1062,"NOIp普及组
2006",19.26,0.53,普及/提高-,0,5972,57,5,57,17
Unaccepted,asd1926,P1062,"NOIp普及组
2006",19.26,0.53,普及/提高-,0,5973,57,5,57,17
Unaccepted,WZKllll,P1062,"NOIp普及组
2006",19.26,0.53,普及/提高-,0,5974,57,5,57,17
Accepted,寒烟冷浅暮殇,P1062,"NOIp普及组
2006",19.26,0.53,普及/提高-,1,5975,57,5,57,17
Unaccepted,yzl122,P1062,"NOIp普及组
2006",19.26,0.53,普及/提高-,0,2008,57,5,57,17
Unaccepted,songyuan888,P1062,"NOIp普及组
2006",19.26,0.53,普及/提高-,0,5976,57,5,57,17
Unaccepted,CodeLion,P1062,"NOIp普及组
2006",19.26,0.53,普及/提高-,0,5977,57,5,57,17
Accepted,Phoenix_ZH,P1063,"NOIp提高组
2006",38.17,0.54,普及+/提高,1,5978,58,2,58,35
Unshown,,P1063,"NOIp提高组
2006",38.17,0.54,普及+/提高,2,46,58,2,58,35
Unaccepted,hubblexu,P1063,"NOIp提高组
2006",38.17,0.54,普及+/提高,0,5979,58,2,58,35
Unaccepted,xxsq,P1063,"NOIp提高组
2006",38.17,0.54,普及+/提高,0,5980,58,2,58,35
Unaccepted,abcdefgh1,P1063,"NOIp提高组
2006",38.17,0.54,普及+/提高,0,4094,58,2,58,35
Accepted,tongzhenxuan,P1063,"NOIp提高组
2006",38.17,0.54,普及+/提高,1,446,58,2,58,35
Unaccepted,Flow渊,P1063,"NOIp提高组
2006",38.17,0.54,普及+/提高,0,5981,58,2,58,35
Unaccepted,cdv422314803,P1063,"NOIp提高组
2006",38.17,0.54,普及+/提高,0,4100,58,2,58,35
Unaccepted,GTAyin,P1063,"NOIp提高组
2006",38.17,0.54,普及+/提高,0,1817,58,2,58,35
Accepted,单调欧文,P1063,"NOIp提高组
2006",38.17,0.54,普及+/提高,1,5982,58,2,58,35
Accepted,LiuJR,P1063,"NOIp提高组
2006",38.17,0.54,普及+/提高,1,925,58,2,58,35
Unaccepted,lzh_lzh,P1063,"NOIp提高组
2006",38.17,0.54,普及+/提高,0,5983,58,2,58,35
Accepted,BlackMagician,P1063,"NOIp提高组
2006",38.17,0.54,普及+/提高,1,3303,58,2,58,35
Accepted,LiuzihanAC,P1063,"NOIp提高组
2006",38.17,0.54,普及+/提高,1,5984,58,2,58,35
Unaccepted,LZH_AK_SXR,P1063,"NOIp提高组
2006",38.17,0.54,普及+/提高,0,5985,58,2,58,35
Unaccepted,yanshenshizu,P1063,"NOIp提高组
2006",38.17,0.54,普及+/提高,0,5986,58,2,58,35
Accepted,信息学carryHarry,P1063,"NOIp提高组
2006",38.17,0.54,普及+/提高,1,2498,58,2,58,35
Unaccepted,andy2008,P1063,"NOIp提高组
2006",38.17,0.54,普及+/提高,0,5987,58,2,58,35
Unaccepted,lxy2004,P1063,"NOIp提高组
2006",38.17,0.54,普及+/提高,0,5988,58,2,58,35
Unaccepted,ambrumf,P1063,"NOIp提高组
2006",38.17,0.54,普及+/提高,0,5989,58,2,58,35
Unaccepted,lanm__,P1063,"NOIp提高组
2006",38.17,0.54,普及+/提高,0,2208,58,2,58,35
Accepted,lrz20090730,P1063,"NOIp提高组
2006",38.17,0.54,普及+/提高,1,628,58,2,58,35
Accepted,mozy115,P1063,"NOIp提高组
2006",38.17,0.54,普及+/提高,1,4032,58,2,58,35
Unaccepted,空————城,P1063,"NOIp提高组
2006",38.17,0.54,普及+/提高,0,2531,58,2,58,35
Accepted,Lavida_Coles,P1063,"NOIp提高组
2006",38.17,0.54,普及+/提高,1,2528,58,2,58,35
Unaccepted,zhangtong2019,P1063,"NOIp提高组
2006",38.17,0.54,普及+/提高,0,5990,58,2,58,35
Accepted,Anmoon,P1063,"NOIp提高组
2006",38.17,0.54,普及+/提高,1,5991,58,2,58,35
Accepted,れもんじゆん,P1063,"NOIp提高组
2006",38.17,0.54,普及+/提高,1,764,58,2,58,35
Unaccepted,cscst,P1063,"NOIp提高组
2006",38.17,0.54,普及+/提高,0,5992,58,2,58,35
Accepted,simple66,P1063,"NOIp提高组
2006",38.17,0.54,普及+/提高,1,5993,58,2,58,35
